post_id,post_date,keyword_group,matched_keywords,post_text,marriage_attitude,coding_note
4720611035449956,2021-12-31 23:33:00,fertility,三胎,#回顾2021#这一年对于我来说，是艰难又有好运的一年。3月份结束产假，准备上岗的时候，没人看孩子，被迫放弃我喜欢的这份工作，在家育儿。6月份，孩子交给奶奶看，去了朋友的公司帮忙，她也给予我很多便利和帮助，一周只去公司三天，让我有时间兼顾工作和育儿。可是这样的宁静并不长久，家里突发意外，我又被迫回归到全职育儿，女性生儿育女之后，真的会被迫放弃很多，失去选择的权利。所以，我不会再要二胎，生养一个已经是我能承受的极限，受过的这些苦也只有自己知道。在家育儿的时期，偶然接触到代购这个行业，自己摸摸索索入了门，然后一路坚持了下来。刚开始的时候天天发广告也没有动静，一周卖不出一件东西，那时候真的想放弃，但是育儿过程中认识的很多妈妈都鼓励我坚持下去。后来真的生意越来越好了，组建了购物群，前期并没有去拉任何一个朋友，同学，亲戚，都是自己到处找的客户，队伍慢慢的从十几个人，到现在的两个群，五六百号人，这一路真的很感谢大家的照顾和支持，感恩相遇。我不是一个够努力的人，没有大的梦想，就想自由而热烈的过这一生，来年，请继续追求自己吧，希望能有更多时间和精力做自己喜欢的事情，希望能把孩子照顾好，让他身心健康的长大，给他一个快乐的童年，希望夫妻能够和谐相处，少点争吵和矛盾……希望双亲身体健康……,0,neutral/unclear
4720610230667919,2021-12-31 23:30:00,fertility,三胎,成年人的跨年夜，已经有了许许多多的现实无奈🙄，春哥值班，我们留宿姥姥家，姥姥家睡得早，我也不适合再打开电视机吃零食看晚会啊，我怕被姥姥赶出家门好了，言归正传2021年的年初到年中，怀着小泡不停折腾，经常一跑就是上百公里，带娃耍也不在话下，终于是高估了自己30➕的体力，34周时候突然宫缩保胎，然后再也不敢造次，安安生生把娃带到足月生产了，呼，还好。小泡生下来因为血糖低住了三天新生儿科，现在想来也是很迷，也因此总是对小泡的健康各种不放心，12天时候因为黄疸高至19要照蓝光，去医院的前一夜，以为会是封闭治疗，老父亲彻夜不能眠，把旧警服剪了又剪做眼罩，一针一线缝缝补补，生怕有一点不平整会硌到娃，那是我印象最深刻的一夜了，每每想起来都觉得很动容。另一夜，是粑粑加班三点才回家，为了照顾他睡觉，那一晚上我独自照顾了一直放不下的小泡，然后等到七点多粑粑醒了之后，我就开始崩溃大哭，这也就是我二胎以来的一大感受，善待自己的情绪，直接表达出来，不要内耗。二胎比起一胎，对于我俩而言基本算是自己带娃，这一路互相扶持理解，春哥是我不崩溃的精神支柱，生活中细节林林总总，他无时无刻不在照顾着我的感受，仔细回想，竟没有一丁点的不满意和委屈，偷偷在内心觉得，我，真的是很幸福！任灯灯对于哥哥身份的过渡几近完美，我们经常在感慨，他内心不委屈，就是最好的呈现方式啦。这半年，哥哥在幼儿园的生活有些困扰着我，但通过和以前老师和别的家长聊天，感觉问题大概率还是在老师身上，这个班的娃娃们有点可怜了，但转念想想，一切遇到的都是该遇到的吧（别问我为啥不转学，娃觉得自己的幼儿园最香），所以我也渐渐放平了心态，只要娃品质上没有问题，剩下就随时间去吧。小泡在健健康康长大，从7.7斤长成了21斤的小胖子，每天乐乐呵呵只管可爱。春哥提了副科，事业上还算稳步前进。2021想想好似都没有什么遗憾，2022希望忙碌的日子更多一些闪光点吧。希望自己更强大，希望做一个更有趣、平和、勇敢和自信的人希望小家更和和美美希望一切都好。2021年12月31日记,0,neutral/unclear
4720610104574548,2021-12-31 23:30:00,fertility,三胎,这周医学生们在急诊的实习真的是破防了。第一个病人是患了脑部胶质瘤的30岁年轻女性，经检查判断，已没有任何办法可以挽救，即便插了气管，也只是保持生命体征，进icu，家人不能时刻陪在身旁，当刘畅和家属谈话时，患者的老公一下就哭出来了，我的眼泪也瞬间下来了，最终家属选择转到临终关怀医院。第二个病人是骑车摔到高危截瘫，家属还以为是普通的摔跤，真的不知道意外和明天哪一个会先到。当被告知病情，家属无措的说到，那我要把孩子打掉吗？（家属还怀着二胎）突然很理解卢医生说的，“我们人不是一个个体，而是一个家的一部分。”第三个病人更是在医学生接力心肺复苏中停止了心跳，所有医生齐刷刷地转头看向心率变成一条直线的仪器的这个瞬间，太让人有感触了。医学的无力感，无法挽救的重病、无法避免的死亡。让人不得不感叹原来生命如此脆弱，原来健康平安地活着已经是最大的幸福。在这个辞旧迎新的日子里，希望所有的人都能健健康康，平平安安。,0,neutral/unclear
4720609340432348,2021-12-31 23:27:00,fertility,三胎,🧨2021𝘽𝙮𝙚𝘽𝙮𝙚·2022𝙃𝙞𝙃𝙞🧨滴~体温正常，欢迎进入2022一个词语总结2021，“惊喜”，惊的换了一份工作，如此不适应，拼命也不行，还得忍，继续努力；喜的是家庭，有了二胎，压力上来了，比买房还难，但又有什么关系呢，我们是三个人在一起。明年来了，要调整好状态，不能被别人干废了，要把别人用废，坚持两个字“戒、稳”。加油。,0,neutral/unclear
4720608648631713,2021-12-31 23:24:00,fertility,三胎,油管是原歌词鼓励二胎三胎结果连“吻你”这种歌词都不能出现真讽刺,0,neutral/unclear
4720607730079554,2021-12-31 23:20:00,fertility,三胎,2021年12月31日总觉得要记录一下这一年。三月跟陈先生特意休了年假去华东玩了一个星期，希望每年都能跟陈先生出去玩一趟，虽然在旅途中我们也会吵架，会意见不同，我会闹性子，但是跟他一起的旅程，都让我念念不忘。今年最大的事情应该就是我成为了一个小孕妇了，而且正在期待明年我们的小闹🐯出生～六月发现肚子多了个小生命，来不及感受就迎来了痛不欲生的孕吐，食欲不振和胃部不适一直持续到现在，我从迫不及待期待早日到预产期到现在临近却怕生产的痛苦而纠结不安。不知道我们能不能做一对优秀的父母，只希望能努力做到合格，至少把宝宝教育成一个不对社会不对他人造成困扰的人。最近陈先生有时候会念叨，他办案时看到一些不懂事的半大不小的孩子做错事，或者不懂保护自己，他会很焦虑，我们要怎么教育我们的孩子，和怎么保护我们的孩子呢。或许我们认真工作，比如陈先生这般只要有工作，周末也不时回单位加班，已经是在努力的保护我们的宝宝，给他一个好的成长环境了吧。九月奶奶身体不适住了院，很恐慌，希望她长命百岁，幸好她还是坚强的又度过一劫。十二月了，就在今晚，陈先生跟几个同事约了十一点回单位打羽毛球跨年，真的是够颠颠的了…一个年纪大一点的领导同事说，这几个回单位打球跨年的人，很明显要么是完成了二胎任务，要么是老婆正在怀孕，要么是被老婆撵出家门的……我家陈先生，出门前还要摸摸我肚子说，宝宝虎年快乐，虎虎生威哈～这个没文化的狗男人就算我一直强调立春过后才是虎年他也不听，坚定明天就是虎年了……2022年，希望我们的小宝贝平安出生，健康成长，希望我们的父母亲人都平平安安健健康康，希望我们在学习当父母的一路上尽管跌跌撞撞也收获一路惊喜，希望宝宝出生后我的状态能变好回来，当一个好看又坚强的妈咪，我真的很不喜欢这么丑丑的自己了。,0,neutral/unclear
4720607613161628,2021-12-31 23:20:00,fertility,三胎,好快乐哦《爱情万岁》配合欲盖弥彰的字幕快乐加倍穿过内衣都不行还想劝大家三胎呢？（2021年最后一次阴阳怪气）,0,neutral/unclear
4720606500626260,2021-12-31 23:15:00,fertility,三胎,2021即将过去，假装写个年度总结吧。工作上：无进步，可能快没砖搬了生活上：1.体重方面：无退步，稳重前行2.健康方面：马马虎虎，勉强存活，慢性病突发病动不动光临一下，药不能停，无法响应号召生二三胎了。3.发型方面：长发变短毛，但土依旧，跟时尚永远对立。4.亲子方面：好，非常好，八月份开始从老母那接回自己带，已经回归到适应状态，平日晚上亲子阅读，周末陪娃各种外出。5.队友方面：猪蹄子年底自作主张买了个肾13虽然快一个月了还没有使用，但依旧感谢鲜少的礼物。平时生气骂几句解气，无大波浪。6.父母方面：身体尚好，近两个月忙孩子加之出京再进要核酸很少去见父母了。只能每日电话问安，礼物快递送到。6.密友方面：初高中密友依旧如故，闲扯话家常；工作后交的友断舍离一个，道不同不为谋，偶尔会梦到。7.资产方面：泪…，股票亏损中，发财梦想还没破灭，2022继续做小韭菜。8.厨艺方面：越来越次了，自己都不想吃自己做的，想到这里都写不下去了。睡觉，2022年一定比2021年还要好#2021年终总结#,0,neutral/unclear
4720604198739108,2021-12-31 23:06:00,fertility,三胎,我，已经26周岁了。好快哦，依稀还记得我还是小孩子的样子，慢慢的自己也慢慢的长大了，是一个年轻人了，不再是小孩子了。目前还是母胎solo。哈哈哈哈，说起来有点搞笑呀！其实也没什么丢脸什么不好意思的，一直这个状态我想了想有几条原因，一是我性格不合群，二是我在花一样的年纪遇到了我觉得很好的一个人，一直单恋着人家。三是我不知道为什么总是抵触别人，就喜欢独来独往，可能习惯了吧！一般人不喜欢我这个样子，还有人对我说我和别人不一样，哪里不一样我也不知道，反正就这样了。我也想谈恋爱然后结婚有自己的家有自己的孩子，可是无论是梦里还是现实中，我都无法做到去接受别人，我好怕我和别人在一起结婚了，我心心念念的那个人，会伤心难过，可是可笑的是我心中的那个人到底是谁我也不知道，我只是知道我遇到什么事情，我只要想起他我就会充满力量，想起他我的心就酸酸涩涩。可是我清楚的知道，他不会出现在我的生活中，但我还是放不下我的固执。2022年了，希望这一年有很多很多很多的好事会发生。,1,explicit positive/aspirational
4720604127691182,2021-12-31 23:06:00,fertility,三胎,2021年即将过去！在中国经济史这是不平凡的一年，房地产上半年火热下半年冰点，恒大戏剧性暴雷，房产黄金20年结束了；A股北交所开启了上市注册制，资本市场又开启新的篇章当然和大部分普通人无关；双减政策下教培行业顷刻崩塌，几百万行业从业者何去何从背后关系到几百万个家庭；新出生跌破千万，二胎三胎放开大力鼓励生育；高校毕业生首次突破1000万，就业形势严峻。,0,neutral/unclear
